Frequency (Hz)	Level (dB)
12543.090820	-65.587730
12553.857422	-65.553123
12564.624023	-65.252548
12575.390625	-64.967239
12586.157227	-65.103600
12596.923828	-65.261574
12607.690430	-65.438683
12618.457031	-65.521179
12629.223633	-65.184517
12639.990234	-65.330452
12650.756836	-65.846344
12661.523438	-65.391693
12672.290039	-65.149902
12683.056641	-65.018814
12693.823242	-65.206665
12704.589844	-65.192268
12715.356445	-64.821098
12726.123047	-64.789375
12736.889648	-65.707970
12747.656250	-65.755463
12758.422852	-65.282608
12769.189453	-64.891777
12779.956055	-65.197617
12790.722656	-65.365364
12801.489258	-64.845604
12812.255859	-64.349281
12823.022461	-64.921883
12833.789062	-64.686096
12844.555664	-64.705360
12855.322266	-65.004471
12866.088867	-65.520035
12876.855469	-65.941521
12887.622070	-65.688774
12898.388672	-65.602959
12909.155273	-65.688408
12919.921875	-65.548233
12930.688477	-65.751907
12941.455078	-65.673561
12952.221680	-65.322227
12962.988281	-65.051079
12973.754883	-64.601852
12984.521484	-65.205063
12995.288086	-65.215179
13006.054688	-64.964966
13016.821289	-65.814598
13027.587891	-65.632164
13038.354492	-65.682800
13049.121094	-65.646141
13059.887695	-65.667534
13070.654297	-65.588440
13081.420898	-65.795784
13092.187500	-65.381561
13102.954102	-64.852280
13113.720703	-65.144753
13124.487305	-64.867104
13135.253906	-64.853638
13146.020508	-65.424606
13156.787109	-65.693336
13167.553711	-65.657143
13178.320312	-65.429321
13189.086914	-65.731750
13199.853516	-65.739548
13210.620117	-65.276123
13221.386719	-65.848167
13232.153320	-65.939423
13242.919922	-65.648293
13253.686523	-66.045227
13264.453125	-65.777153
13275.219727	-64.962471
13285.986328	-65.197357
13296.752930	-65.450058
13307.519531	-65.672356
13318.286133	-65.977432
13329.052734	-66.115448
13339.819336	-65.312561
13350.585938	-64.928406
13361.352539	-65.189873
13372.119141	-65.325562
13382.885742	-65.739784
13393.652344	-66.123436
13404.418945	-65.641136
13415.185547	-65.494614
13425.952148	-65.379051
13436.718750	-65.725578
13447.485352	-65.935059
13458.251953	-65.494041
13469.018555	-65.378151
13479.785156	-65.600479
13490.551758	-65.959473
13501.318359	-65.471306
13512.084961	-65.483864
13522.851562	-65.097656
13533.618164	-65.198723
13544.384766	-65.381958
13555.151367	-65.219505
13565.917969	-65.349098
13576.684570	-65.704323
13587.451172	-66.080933
13598.217773	-66.264626
13608.984375	-65.863022
13619.750977	-65.542259
13630.517578	-64.863411
13641.284180	-65.103134
13652.050781	-65.844650
13662.817383	-66.366585
13673.583984	-65.969543
13684.350586	-65.919975
13695.117188	-65.625450
13705.883789	-65.510017
13716.650391	-65.275429
13727.416992	-65.705116
13738.183594	-65.943436
13748.950195	-65.935623
13759.716797	-66.149269
13770.483398	-66.213303
13781.250000	-66.309250
13792.016602	-65.578529
13802.783203	-65.897026
13813.549805	-65.721642
13824.316406	-65.965240
13835.083008	-66.081406
13845.849609	-65.524025
13856.616211	-65.308014
13867.382812	-65.729980
13878.149414	-66.134109
13888.916016	-65.809769
13899.682617	-65.653648
13910.449219	-65.459465
13921.215820	-65.572342
13931.982422	-66.066742
13942.749023	-65.925095
13953.515625	-65.712929
13964.282227	-65.070694
13975.048828	-65.158653
13985.815430	-65.647842
13996.582031	-65.661270
14007.348633	-65.697823
14018.115234	-65.981567
14028.881836	-66.251442
14039.648438	-65.534576
14050.415039	-65.521614
14061.181641	-65.919662
14071.948242	-65.705788
14082.714844	-66.318924
14093.481445	-66.423721
14104.248047	-66.085144
14115.014648	-65.963959
14125.781250	-66.142822
14136.547852	-65.914436
14147.314453	-65.694748
14158.081055	-66.374031
14168.847656	-66.610603
14179.614258	-66.366783
14190.380859	-65.878647
14201.147461	-65.739288
14211.914062	-65.731468
14222.680664	-65.740204
14233.447266	-65.606834
14244.213867	-65.437027
14254.980469	-65.994629
14265.747070	-65.888878
14276.513672	-65.906517
14287.280273	-66.088081
14298.046875	-65.910973
14308.813477	-65.392227
14319.580078	-65.630852
14330.346680	-65.645905
14341.113281	-65.829964
14351.879883	-65.908699
14362.646484	-66.037460
14373.413086	-65.891914
14384.179688	-65.681282
14394.946289	-66.133240
14405.712891	-66.249802
14416.479492	-65.760124
14427.246094	-65.665916
14438.012695	-65.817177
14448.779297	-65.747475
14459.545898	-65.910172
14470.312500	-66.265999
14481.079102	-65.854431
14491.845703	-65.342194
14502.612305	-65.751884
14513.378906	-65.899986
14524.145508	-65.734077
14534.912109	-65.784203
14545.678711	-66.188995
14556.445312	-65.920570
14567.211914	-66.352974
14577.978516	-66.279778
14588.745117	-66.057800
14599.511719	-65.923523
14610.278320	-66.094658
14621.044922	-66.153076
14631.811523	-66.399498
14642.578125	-66.039070
14653.344727	-66.601616
14664.111328	-66.786957
14674.877930	-66.355873
14685.644531	-66.077957
14696.411133	-66.109222
14707.177734	-65.897324
14717.944336	-66.562477
14728.710938	-66.538712
14739.477539	-66.095795
14750.244141	-66.515068
14761.010742	-66.345268
14771.777344	-66.236794
14782.543945	-66.286682
14793.310547	-66.179626
14804.077148	-66.129570
14814.843750	-66.257835
14825.610352	-66.135231
14836.376953	-65.984406
14847.143555	-66.068962
14857.910156	-65.784676
14868.676758	-65.872978
14879.443359	-66.124336
14890.209961	-65.268051
14900.976562	-65.452187
14911.743164	-66.069427
14922.509766	-65.521843
14933.276367	-65.420929
14944.042969	-65.656403
14954.809570	-66.072449
14965.576172	-66.029190
14976.342773	-66.254219
14987.109375	-66.076874
14997.875977	-66.044762
15008.642578	-65.703156
15019.409180	-65.998337
15030.175781	-66.250793
15040.942383	-65.978470
15051.708984	-65.727722
15062.475586	-65.869080
15073.242188	-66.082253
15084.008789	-65.825188
15094.775391	-66.158142
15105.541992	-66.179977
15116.308594	-66.552002
15127.075195	-66.637238
15137.841797	-66.903152
15148.608398	-66.242317
15159.375000	-66.096825
15170.141602	-65.595924
15180.908203	-65.276367
15191.674805	-65.724808
15202.441406	-66.159760
15213.208008	-66.390282
15223.974609	-66.024712
15234.741211	-66.345505
15245.507812	-66.693741
15256.274414	-66.428856
15267.041016	-66.480202
15277.807617	-66.283669
15288.574219	-66.129745
15299.340820	-65.801331
15310.107422	-66.566521
15320.874023	-66.184586
15331.640625	-66.091003
15342.407227	-66.669662
15353.173828	-66.564667
15363.940430	-66.104614
15374.707031	-65.877029
15385.473633	-65.996178
15396.240234	-66.443420
15407.006836	-66.067787
15417.773438	-66.005257
15428.540039	-66.173325
15439.306641	-66.303024
15450.073242	-66.515312
15460.839844	-66.128197
15471.606445	-65.973099
15482.373047	-66.119583
15493.139648	-66.206131
15503.906250	-66.009789
15514.672852	-65.690376
15525.439453	-66.123833
15536.206055	-66.206680
15546.972656	-66.385017
15557.739258	-66.329971
15568.505859	-66.062706
15579.272461	-66.236916
15590.039062	-66.155594
15600.805664	-66.160393
15611.572266	-66.241554
15622.338867	-66.240761
15633.105469	-66.204506
15643.872070	-66.604164
15654.638672	-66.679169
15665.405273	-66.315765
15676.171875	-66.254654
15686.938477	-66.397369
15697.705078	-66.305717
15708.471680	-65.932175
15719.238281	-65.823914
15730.004883	-66.022751
15740.771484	-66.223267
15751.538086	-66.752831
15762.304688	-66.416618
15773.071289	-66.345963
15783.837891	-66.879005
15794.604492	-66.830399
15805.371094	-66.180710
15816.137695	-66.137421
15826.904297	-66.123207
15837.670898	-66.241997
15848.437500	-66.018822
15859.204102	-65.846664
15869.970703	-65.957100
15880.737305	-66.223419
15891.503906	-66.579338
15902.270508	-66.546928
15913.037109	-66.199577
15923.803711	-66.314758
15934.570312	-66.161247
15945.336914	-66.290848
15956.103516	-66.935966
15966.870117	-66.891998
15977.636719	-66.762970
15988.403320	-66.507118
15999.169922	-66.552071
16009.936523	-66.497360
16020.703125	-66.511070
16031.469727	-66.049789
16042.236328	-66.188858
16053.002930	-66.238434
16063.769531	-66.345734
16074.536133	-66.128700
16085.302734	-66.290932
16096.069336	-66.808830
16106.835938	-67.070328
16117.602539	-66.995941
16128.369141	-66.536362
16139.135742	-65.982391
16149.902344	-66.440697
16160.668945	-66.767212
16171.435547	-66.274055
16182.202148	-66.853157
16192.968750	-66.539734
16203.735352	-66.149864
16214.501953	-66.412682
16225.268555	-66.555756
16236.035156	-66.512024
16246.801758	-66.652679
16257.568359	-67.042923
16268.334961	-66.765450
16279.101562	-66.218781
16289.868164	-66.577042
16300.634766	-66.787636
16311.401367	-66.175476
16322.167969	-66.204956
16332.934570	-66.231850
16343.701172	-66.199516
16354.467773	-66.661865
16365.234375	-66.320122
16376.000977	-66.443428
16386.767578	-66.941734
16397.534180	-66.896553
16408.300781	-66.866508
16419.067383	-66.529312
16429.833984	-66.374313
16440.600586	-66.847763
16451.367188	-66.923119
16462.133789	-66.206512
16472.900391	-66.345390
16483.666992	-67.253380
16494.433594	-66.461792
16505.200195	-66.154709
16515.966797	-66.642578
16526.733398	-66.442627
16537.500000	-66.749130
16548.266602	-67.108826
16559.033203	-66.702538
16569.799805	-66.534721
16580.566406	-66.290367
16591.333008	-66.568054
16602.099609	-66.757721
16612.866211	-66.765900
16623.632812	-66.562698
16634.399414	-66.201195
16645.166016	-66.063766
16655.932617	-66.389801
16666.699219	-66.707870
16677.465820	-66.574020
16688.232422	-66.553589
16698.999023	-66.625465
16709.765625	-66.538147
16720.532227	-66.401070
16731.298828	-66.473495
16742.065430	-66.710442
16752.832031	-66.706932
16763.598633	-66.691223
16774.365234	-66.176933
16785.131836	-66.107964
16795.898438	-66.659981
16806.665039	-66.587166
16817.431641	-66.478348
16828.198242	-66.515526
16838.964844	-67.208046
16849.731445	-67.290688
16860.498047	-66.376633
16871.264648	-66.197189
16882.031250	-66.012238
16892.797852	-66.094215
16903.564453	-66.765770
16914.331055	-66.432487
16925.097656	-66.519073
16935.864258	-66.553429
16946.630859	-66.896202
16957.397461	-67.081223
16968.164062	-66.570831
16978.930664	-66.726395
16989.697266	-66.830933
17000.463867	-66.322296
17011.230469	-66.451889
17021.997070	-66.494301
17032.763672	-66.249229
17043.530273	-66.443871
17054.296875	-66.731834
17065.063477	-66.779762
17075.830078	-66.981728
17086.596680	-66.784760
17097.363281	-66.955215
17108.129883	-66.846481
17118.896484	-66.478996
17129.663086	-66.979195
17140.429688	-67.151955
17151.196289	-67.102432
17161.962891	-67.087837
17172.729492	-67.073418
17183.496094	-66.386520
17194.262695	-66.430702
17205.029297	-66.927879
17215.795898	-67.160568
17226.562500	-66.881935
17237.329102	-66.785065
17248.095703	-67.037056
17258.862305	-67.229858
17269.628906	-67.191032
17280.395508	-66.943260
17291.162109	-66.914085
17301.928711	-66.946762
17312.695312	-66.964279
17323.461914	-67.174324
17334.228516	-67.208038
17344.995117	-67.026108
17355.761719	-66.154671
17366.528320	-66.687210
17377.294922	-67.105782
17388.061523	-66.624435
17398.828125	-66.925682
17409.594727	-67.638390
17420.361328	-67.005196
17431.127930	-67.087120
17441.894531	-66.307014
17452.661133	-67.001228
17463.427734	-67.247284
17474.194336	-66.793304
17484.960938	-66.696686
17495.727539	-66.806007
17506.494141	-66.936211
17517.260742	-66.979584
17528.027344	-67.163292
17538.793945	-67.119026
17549.560547	-66.575546
17560.327148	-66.924805
17571.093750	-67.139908
17581.860352	-67.197327
17592.626953	-66.939209
17603.393555	-67.039635
17614.160156	-66.764069
17624.926758	-67.129761
17635.693359	-66.847717
17646.459961	-66.906746
17657.226562	-67.607681
17667.993164	-67.155594
17678.759766	-66.604507
17689.526367	-66.702919
17700.292969	-66.578651
17711.059570	-66.509056
17721.826172	-66.593735
17732.592773	-66.860580
17743.359375	-66.402000
17754.125977	-66.285011
17764.892578	-66.957100
17775.659180	-67.742546
17786.425781	-66.810493
17797.192383	-66.303192
17807.958984	-66.034859
17818.725586	-67.046127
17829.492188	-67.128662
17840.258789	-67.150261
17851.025391	-67.312920
17861.791992	-66.893326
17872.558594	-66.807823
17883.325195	-67.255165
17894.091797	-66.989235
17904.858398	-66.930092
17915.625000	-66.589012
17926.391602	-66.905014
17937.158203	-66.911667
17947.924805	-66.730972
17958.691406	-66.826294
17969.458008	-66.998459
17980.224609	-67.434845
17990.991211	-66.814507
18001.757812	-66.914825
18012.524414	-67.036041
18023.291016	-66.825294
18034.057617	-67.409584
18044.824219	-66.944679
18055.590820	-67.167580
18066.357422	-67.170151
18077.124023	-66.869904
18087.890625	-66.811745
18098.657227	-67.056557
18109.423828	-67.077141
18120.190430	-67.169792
18130.957031	-67.441986
18141.723633	-67.459450
18152.490234	-67.288589
18163.256836	-67.290306
18174.023438	-67.215332
18184.790039	-67.774040
18195.556641	-67.417297
18206.323242	-66.934196
18217.089844	-66.812897
18227.856445	-66.908607
18238.623047	-67.547112
18249.389648	-67.451454
18260.156250	-67.205055
18270.922852	-67.184807
18281.689453	-66.680565
18292.456055	-66.985497
18303.222656	-67.554726
18313.989258	-67.415451
18324.755859	-67.680748
18335.522461	-67.174286
18346.289062	-67.428963
18357.055664	-67.850601
18367.822266	-67.653511
18378.588867	-67.268250
18389.355469	-67.725639
18400.122070	-67.866112
18410.888672	-67.414597
18421.655273	-67.248726
18432.421875	-67.234055
18443.188477	-67.101608
18453.955078	-67.296204
18464.721680	-66.827110
18475.488281	-67.700592
18486.254883	-67.691422
18497.021484	-67.074036
18507.788086	-66.902061
18518.554688	-67.254578
18529.321289	-67.834396
18540.087891	-67.492821
18550.854492	-67.069687
18561.621094	-67.482307
18572.387695	-67.715912
18583.154297	-67.694939
18593.920898	-67.670067
18604.687500	-67.550812
18615.454102	-67.453613
18626.220703	-67.073334
18636.987305	-67.020027
18647.753906	-67.280571
18658.520508	-67.494087
18669.287109	-67.130661
18680.053711	-67.097755
18690.820312	-67.457115
18701.586914	-67.717148
18712.353516	-67.353226
18723.120117	-66.929848
18733.886719	-66.742783
18744.653320	-66.558144
18755.419922	-67.097023
18766.186523	-67.303467
18776.953125	-67.046776
18787.719727	-67.080849
18798.486328	-67.018707
18809.252930	-67.141876
18820.019531	-67.450378
18830.786133	-67.240822
18841.552734	-67.101463
18852.319336	-67.030182
18863.085938	-66.822319
18873.852539	-66.861671
18884.619141	-67.714996
18895.385742	-67.953903
18906.152344	-67.465416
18916.918945	-67.378174
18927.685547	-67.655815
18938.452148	-67.727692
18949.218750	-67.417084
18959.985352	-67.059914
18970.751953	-67.019012
18981.518555	-67.784637
18992.285156	-67.541710
19003.051758	-67.032692
19013.818359	-66.984695
19024.584961	-67.086166
19035.351562	-67.796539
19046.118164	-68.008385
19056.884766	-67.742554
19067.651367	-67.705894
19078.417969	-67.941437
19089.184570	-67.409889
19099.951172	-67.245476
19110.717773	-67.376434
19121.484375	-67.141205
19132.250977	-67.564888
19143.017578	-67.557632
19153.784180	-67.450439
19164.550781	-67.639412
19175.317383	-67.189888
19186.083984	-67.308571
19196.850586	-68.120934
19207.617188	-67.575806
19218.383789	-67.819794
19229.150391	-68.202095
19239.916992	-68.047012
19250.683594	-67.697395
19261.450195	-68.140404
19272.216797	-67.975441
19282.983398	-67.239609
19293.750000	-67.875679
19304.516602	-68.215607
19315.283203	-67.565811
19326.049805	-67.491783
19336.816406	-68.170982
19347.583008	-67.698334
19358.349609	-67.449112
19369.116211	-67.623566
19379.882812	-67.473778
19390.649414	-67.567329
19401.416016	-68.177589
19412.182617	-67.705345
19422.949219	-68.148277
19433.715820	-68.100410
19444.482422	-67.758492
19455.249023	-67.925072
19466.015625	-67.414124
19476.782227	-67.372063
19487.548828	-67.624374
19498.315430	-67.800987
19509.082031	-67.952286
19519.848633	-67.662239
19530.615234	-67.613754
19541.381836	-67.783310
19552.148438	-67.939651
19562.915039	-67.704147
19573.681641	-67.894173
19584.448242	-67.715919
19595.214844	-67.445168
19605.981445	-68.079445
19616.748047	-67.904716
19627.514648	-67.606461
19638.281250	-67.904930
19649.047852	-67.566353
19659.814453	-67.983459
19670.581055	-67.463745
19681.347656	-68.091545
19692.114258	-68.363640
19702.880859	-68.308365
19713.647461	-68.267731
19724.414062	-68.360458
19735.180664	-68.051201
19745.947266	-67.752235
19756.713867	-67.985680
19767.480469	-68.520058
19778.247070	-68.229706
19789.013672	-67.825264
19799.780273	-67.946365
19810.546875	-68.291527
19821.313477	-68.775398
19832.080078	-68.459198
19842.846680	-68.439400
19853.613281	-68.381905
19864.379883	-68.092194
19875.146484	-68.280388
19885.913086	-68.721252
19896.679688	-68.972549
19907.446289	-69.043205
19918.212891	-68.339127
19928.979492	-68.121956
19939.746094	-68.508347
19950.512695	-68.588135
19961.279297	-68.192230
19972.045898	-68.112000
19982.812500	-68.582680
19993.579102	-68.747681
20004.345703	-68.180481
20015.112305	-68.370300
20025.878906	-68.250816
20036.645508	-68.057373
20047.412109	-68.232414
20058.178711	-68.567352
20068.945312	-67.856468
20079.711914	-68.493584
20090.478516	-68.925613
20101.245117	-69.310532
20112.011719	-68.899567
20122.778320	-69.073105
20133.544922	-68.702263
20144.311523	-68.522476
20155.078125	-68.534424
20165.844727	-68.325119
20176.611328	-68.510574
20187.377930	-68.634987
20198.144531	-68.663025
20208.911133	-68.580566
20219.677734	-68.383064
20230.444336	-68.718445
20241.210938	-68.660759
20251.977539	-68.213982
20262.744141	-68.386330
20273.510742	-68.652557
20284.277344	-69.080856
20295.043945	-68.642563
20305.810547	-68.542801
20316.577148	-69.118332
20327.343750	-68.843849
20338.110352	-68.678368
20348.876953	-68.793793
20359.643555	-69.168114
20370.410156	-68.813744
20381.176758	-68.985069
20391.943359	-68.619652
20402.709961	-69.073204
20413.476562	-68.731934
20424.243164	-68.034187
20435.009766	-68.318687
20445.776367	-68.851189
20456.542969	-69.247307
20467.309570	-69.172752
20478.076172	-69.242607
20488.842773	-69.225609
20499.609375	-68.939621
20510.375977	-68.510803
20521.142578	-68.643677
20531.909180	-69.048615
20542.675781	-69.689621
20553.442383	-69.954994
20564.208984	-69.453911
20574.975586	-69.045341
20585.742188	-68.824692
20596.508789	-69.161957
20607.275391	-69.943413
20618.041992	-69.740662
20628.808594	-69.602226
20639.575195	-69.534470
20650.341797	-69.616554
20661.108398	-69.558846
20671.875000	-69.392433
20682.641602	-69.174019
20693.408203	-68.835876
20704.174805	-69.235771
20714.941406	-69.420540
20725.708008	-69.579163
20736.474609	-69.679932
20747.241211	-69.754295
20758.007812	-69.172318
20768.774414	-69.179909
20779.541016	-69.409500
20790.307617	-69.690887
20801.074219	-69.220062
20811.840820	-69.533577
20822.607422	-69.585594
20833.374023	-69.597076
20844.140625	-69.527008
20854.907227	-69.927246
20865.673828	-69.990845
20876.440430	-69.620888
20887.207031	-69.782036
20897.973633	-70.194672
20908.740234	-70.621719
20919.506836	-69.679451
20930.273438	-69.726440
20941.040039	-70.355576
20951.806641	-69.670883
20962.573242	-69.695473
20973.339844	-69.549728
20984.106445	-69.974297
20994.873047	-70.012016
21005.639648	-69.688034
21016.406250	-70.288765
21027.172852	-70.108681
21037.939453	-70.001709
21048.706055	-70.187195
21059.472656	-69.961639
21070.239258	-69.385231
21081.005859	-69.743263
21091.772461	-70.228043
21102.539062	-69.944199
21113.305664	-69.971588
21124.072266	-70.257240
21134.838867	-70.307213
21145.605469	-70.377007
21156.372070	-70.255081
21167.138672	-70.317886
21177.905273	-70.474640
21188.671875	-70.330269
21199.438477	-70.127365
21210.205078	-70.246399
21220.971680	-70.290703
21231.738281	-70.386681
21242.504883	-70.781464
21253.271484	-70.088921
21264.038086	-70.023483
21274.804688	-70.146866
21285.571289	-70.854370
21296.337891	-71.059044
21307.104492	-71.035599
21317.871094	-71.032242
21328.637695	-70.426247
21339.404297	-70.523392
21350.170898	-70.532661
21360.937500	-70.284935
21371.704102	-70.120422
21382.470703	-70.473770
21393.237305	-70.722260
21404.003906	-70.728027
21414.770508	-70.586990
21425.537109	-70.943558
21436.303711	-70.839218
21447.070312	-70.176849
21457.836914	-70.336128
21468.603516	-70.968178
21479.370117	-71.076187
21490.136719	-71.564667
21500.903320	-71.062714
21511.669922	-71.535858
21522.436523	-71.397026
21533.203125	-71.105667
21543.969727	-70.775551
21554.736328	-70.340988
21565.502930	-70.738228
21576.269531	-71.325111
21587.036133	-70.515343
21597.802734	-70.776924
21608.569336	-71.171898
21619.335938	-71.564690
21630.102539	-71.101982
21640.869141	-71.104233
21651.635742	-71.370682
21662.402344	-71.020966
21673.168945	-71.096703
21683.935547	-71.135506
21694.702148	-71.101715
21705.468750	-71.139320
21716.235352	-70.988441
21727.001953	-71.160263
21737.768555	-71.193687
21748.535156	-71.702843
21759.301758	-70.843689
21770.068359	-71.264771
21780.834961	-71.231583
21791.601562	-71.540749
21802.368164	-71.243759
21813.134766	-71.169525
21823.901367	-71.506165
21834.667969	-71.240089
21845.434570	-70.998016
21856.201172	-71.631393
21866.967773	-71.368156
21877.734375	-71.172249
21888.500977	-71.337128
21899.267578	-71.305923
21910.034180	-70.934822
21920.800781	-71.098999
21931.567383	-70.934631
21942.333984	-71.313522
21953.100586	-71.762222
21963.867188	-71.335938
21974.633789	-71.321434
21985.400391	-71.196724
21996.166992	-71.291664
22006.933594	-71.610252
22017.700195	-71.370537
22028.466797	-71.231117
22039.233398	-71.175705
